Majority protein IDs	healthy_sample_0	healthy_sample_1	healthy_sample_2	healthy_sample_3	healthy_sample_4	unhealthy_sample_0	unhealthy_sample_1	unhealthy_sample_2	unhealthy_sample_3	unhealthy_sample_4
Q14114;Q14114-2;A0A087WW84;Q14114-4;Q14114-3;H0YEV6;E9PP15	2182.1834565907616	2182.3346214670637	2181.5511028031465	2181.5489648056905	2182.1135016577164	2100.9210502599744	2102.2370010351387	2099.9444669160125	2101.0702460988027	2099.23038886166
A0A087WW89;A0A0B4J1Y9	2797.2837700182645	2796.6646412649	2797.9180159483903	2796.8024627289997	2797.5386533066717	2834.0570878042363	2833.7065072718055	2834.5533216767	2833.5896044338388	2835.034387756438
A0A087WWB6	2391.0316768951297	2390.9671110739714	2391.953475373281	2393.937870082467	2388.519722164956	2768.9192383143586	2761.5603141175056	2773.0026694951953	2771.365749857491	2774.034666026396
A0A087WWC9;A0A087WXC3;A0A087WWU7;A0A087WYN7;A0A087WWT5;A0A087WX49;B9A064;A0A0B4J231;A0A087WU42;A0A087X2A1;A0A075B6K8;P0CG04	3231.0723559904895	3231.046971826961	3231.532400972512	3231.401559228473	3231.620712437829	3247.4254609761365	3247.3571563943915	3247.7036368607214	3246.8423553887787	3248.283841019483
A0A087WWF1;Q8WWX9	2562.0201257463486	2556.3092296672476	2562.2292849274113	2549.9018033408324	2562.367389077058	2230.4823557259097	2237.9492579626467	2226.8260565285627	2228.501241279523	2224.1495221556984
A0A087WWG8	2675.333467737202	2666.6355852140537	2677.6792688854935	2658.7033369716896	2678.0626310586076	2269.6269254535696	2280.1216159064725	2265.5680317699635	2264.288462507885	2264.0987051580096
Q9NZM4;A0A087WWH3;Q9NZM4-2	2593.708055514812	2591.017016457146	2594.5703780842564	2589.310876814263	2593.709105058436	2569.8622776419834	2571.062040060738	2569.678916636822	2569.04801055768	2569.3660254804913
A0A087WWI0;Q9H2I8	2289.279457312591	2299.608078619555	2285.801550350016	2304.5044827180354	2291.4734135935687	2144.511793720058	2144.752774277586	2142.7597615986324	2145.4437972589167	2143.825814314147
P40238;Q5JUY5;A0A087WWJ7;P40238-2	2173.324256130991	2174.3809885772116	2172.8580385746454	2174.593247058759	2173.729140311592	2124.3466558434507	2125.0210731012635	2123.7912655820273	2124.267503485416	2123.7686375418316
A0A087WWK8;Q6DN90;A0A0C4DGT3;Q6DN90-2	2810.31174693256	2811.92011608864	2810.406316059839	2814.472622048447	2809.413245236243	3003.8631091494813	2999.754321041622	3005.9541087635002	3005.214765827554	3006.872199363263
A0A087WWL5;Q86XI8	2229.682964417171	2230.899326543621	2229.308402671083	2232.1717359137397	2228.9255551375604	2315.3037050973167	2313.204030222458	2316.155123824794	2316.429514852612	2316.2896629844586
A0A087WWL9	2804.5564619377915	2807.6187402056908	2804.391732079664	2811.7993862304397	2803.0563051877552	3100.1712612945375	3093.6700341370283	3103.3231776182793	3102.5534621837733	3104.6477798093706
Q9P2T1;A0A087WWM4;F8WAN9;Q9P2T1-3;H0YMB3;H0YK13	3026.372369048925	3025.5868593935797	3026.532005806262	3025.018501042416	3026.2527282958486	3016.82216659596	3017.172105503335	3016.7196676492763	3016.7099659383116	3016.509240017239
Q96T37;A0A087WWP4;Q96T37-4;Q96T37-2;Q96T37-3	3090.221717953873	3087.828462938328	3090.775039000586	3086.3470863512794	3089.6285020132095	3093.272756387571	3093.705709591895	3093.305360380813	3093.156290112837	3092.740029040603
A0A087WWP8;Q5VWQ0;A0A0C4DGT8	2971.496971207024	2967.247033601616	2972.7485153936395	2964.661020477426	2971.049114556988	2960.031382448055	2961.312686497434	2959.982506477965	2959.202246661452	2959.335210789499
A0A087WWQ5;P36575-2;P36575	2502.8142242078807	2499.495071285187	2501.475567130591	2494.934290668574	2500.6715978364214	2311.417695768847	2314.8665590252385	2308.9488438318126	2312.699509377797	2305.489367547405
Q9BWK5;A0A087WWQ8	2249.7268107628774	2248.5882238037852	2249.837197324511	2247.7900549943706	2249.208390569613	2250.4305377285336	2250.561739656205	2250.401033786642	2250.620600219444	2249.933096127884
Q96FV9;A0A087WWS1	3079.3296662422426	3081.185778898788	3078.7403636049808	3081.9556785707755	3079.9882342827295	3033.452631539706	3033.932735288598	3032.943543719395	3033.35318335128	3033.188741950239
P01562;A0A087WWS6	2215.84351652416	2216.123132264009	2216.5746551717107	2218.1701751216156	2214.940977569179	2430.291724945369	2426.2162611335775	2432.677591934633	2431.2338289999234	2433.7042795288544
A0A087WWU1;Q96Q45;Q96Q45-2;Q96Q45-5;Q96Q45-3;F2Z329	2181.0702848863402	2181.6501633243684	2181.061634569226	2182.2820421389233	2181.096384376772	2210.7808501849863	2210.112856637921	2211.1147842330092	2210.919792945715	2211.4043761146286
O14595;A0A087WWW2;F8W1I1;F8VYL0	2324.412833838339	2328.995062306305	2322.8440007030813	2330.744775217148	2325.991448489683	2198.242453898663	2199.630502167768	2196.825826122858	2198.0507789298804	2197.2871509522297
P63302;A0A087WX02;F8WB74	2575.6564684451196	2569.6970302258883	2576.774093168252	2565.1400788075507	2574.9023323181527	2474.1938993748336	2477.4005839596766	2473.0969756835384	2473.194125765004	2471.3890057598965
A0A087WX18	2188.0679865606653	2189.3901093884074	2188.189130595838	2190.926369247192	2188.3301029252707	2257.9404306761458	2256.456110869371	2258.758033269832	2258.0460991571035	2259.601163865267
O14782;F8WAR6;F8WER6;A0A087WX26	2340.1832753024046	2338.181979225028	2340.322969536369	2335.8535192136414	2340.6037377933444	2205.53240070728	2208.5748697554623	2204.078609663452	2204.5349136864465	2203.233802806745
Q8N5Z5;A0A087WX35;Q8N5Z5-2;H0Y731	2233.121742561062	2232.4898963396613	2232.2716770612496	2230.542350933431	2232.9293763465066	2085.0110845894574	2087.6527578569717	2083.254346471412	2085.073152339203	2081.8597574127657
A0A087WX73	2316.911764520335	2316.84591056849	2314.8690709601674	2315.3735615519345	2313.9915532983773	2280.476431797993	2280.0352396569656	2279.6009693996875	2283.501333835142	2276.915916252613
Q9Y274;A0A087WXB8;C9IZL6	2342.6838168877484	2345.809486299173	2341.507116822416	2347.5010439840303	2342.7025668928673	2341.689236659158	2340.792601736685	2341.5661965582194	2342.6250194742374	2341.7116149521885
O95299;A0A087WXC5;E7ESZ7;O95299-2;C9J6X0;Q8N1B9	3176.246190316339	3174.7204454014623	3176.720991606392	3173.831839238198	3176.0863973254645	3175.933682710384	3176.3291491089403	3175.9612389924587	3175.6335697159757	3175.760728365673
Q96T83;A0A087WXD1	2409.1513506681013	2415.8475276015524	2409.0667890894915	2421.539261324292	2412.0374670481892	2506.957161255235	2504.3859740295075	2508.310511144039	2505.970222347516	2511.7621325707796
A0A087WXI0;Q7Z6P3	2272.4380891580913	2292.1942537184605	2266.50425368619	2302.1684720161356	2277.4760813013268	2024.8065647058145	2025.0799090389369	2021.9301942827353	2025.7047929420826	2024.8955051191103
Q9Y6R7;A0A087WXI2	2240.4037585748406	2240.1523454193984	2242.443278406639	2242.0759414385943	2242.025433196911	2382.4090058100082	2380.661314000033	2384.3447730202574	2380.5956653706407	2386.817585380536
P12830;A0A087WXI5;P12830-2;A0A087WX17;A0A087WU43	2199.0393383896107	2199.2958694415793	2198.0642916085	2198.525115637698	2198.274812047648	2138.0034741584936	2138.6859127353327	2137.1556915391625	2138.898308159106	2136.0442823374883
Q7Z3F1;A0A087WXK4	2226.6989105624225	2226.55489598676	2226.4585366427764	2225.6931955051377	2227.2006646188347	2133.5411601968226	2135.3588579250377	2132.522347088927	2133.0111546460175	2132.1649165662625
Q9H4H8;A0A087WXK8;Q9H4H8-2	2348.9595370366787	2350.3887331588717	2347.516958304194	2350.080730779711	2348.4091718207656	2263.721011348454	2264.550365086839	2262.5771785213237	2264.7608266453367	2261.4948551475272
P41439;A0A087WXL1;A0A087WYI3	2196.5906991017027	2196.691838761141	2196.598242749372	2196.4996279400834	2197.0978009451064	2155.0117399483424	2155.8792467929156	2154.594343067596	2154.5317823812957	2154.673345655978
A0A087WXL6	3065.2412598969545	3065.415865340391	3064.9573723534145	3065.258074356605	3065.093955351897	3046.0356539242857	3046.257302257537	3045.7797455238865	3046.2490918758062	3045.510336362126
A0A087WXL8;A0A075B6N8;P01860	3028.966831124955	3030.385611588876	3028.560921903489	3031.004962536423	3029.533295733946	2994.669357958627	2995.0465736494466	2994.298981141541	2994.527585727456	2994.5441948023604
P18621;A0A087WXM6;J3QQT2;J3KRX5;A0A0A6YYL6;P18621-3;J3QLC8;J3KRB3;A0A087WWH0;J3QS96;A0A0A0MRF8;P18621-2;A0A087WY81	3338.6700628580497	3336.4030350363323	3339.426305086696	3335.1773621816924	3338.410097726809	3348.1273442074503	3348.537325976272	3348.282089125971	3347.701104794923	3348.046783509042
A0A087WXN8;A0A087X1C5;P10635;F5H6E7;H7BY38;E7ENE7;P10635-2	2164.9678748558335	2165.763516233587	2163.9766191640406	2165.3266639021012	2164.6093350451674	2093.735076708248	2094.583161523359	2092.809282091936	2094.3769768121583	2091.9699606870813
Q765P7;A0A087WXN9	2217.765095115968	2219.657428240261	2217.6881181499693	2221.118815525898	2218.680585991426	2227.718953930479	2227.331087780045	2227.907696917694	2227.3429819256667	2228.820244918724
A0A087WXP0	2163.238643248226	2163.916332848871	2163.3122712359586	2164.337392078465	2163.9832747233672	2142.3514951599395	2142.784209045902	2142.193955653771	2141.793357322053	2142.6613998750513
A0A087WXR2;Q9Y365;F5H1Z6;F5H8G1;F5H8H3;F5H0V7;F5GY11	2318.3139237186742	2317.035207568981	2319.7079898675393	2318.8716068539707	2316.5900731524584	2622.710198581569	2617.2547358000197	2626.090175865745	2623.9951753286086	2627.1118525597185
Q5TBB1;A0A087WXR7;Q5TBB1-2	2866.765668004797	2865.6091690906983	2868.1000621502426	2866.220097487586	2867.0573215631384	2976.014462853283	2974.5992876801643	2977.3924598860463	2975.3175350532197	2978.471666969825
Q9NWS8;A0A087WXU0;Q9NWS8-2;Q5SZ82	2694.4238809732406	2696.7104664832964	2693.6766102632014	2697.6045414332216	2695.2679069169026	2631.515361916287	2632.227983842775	2630.8176823880317	2631.3612729552674	2631.0942694791765
Q8N344;A0A087WXW2;A0A087WZA4	2366.2267531039247	2363.4472159598413	2369.7394693988326	2365.7687652462323	2366.3426203997437	2731.5885588202245	2726.216772432092	2736.0256163296403	2730.4824775125744	2738.9810805692537
A0A087WXW5	2367.521301030749	2364.5409899603083	2368.380610506915	2362.1481086820095	2368.080328464356	2273.030933380417	2275.7279189642513	2272.1087334492536	2271.5754995798775	2271.661755645894
Q9NP79;A0A087WY55	3089.2499078126293	3090.039261558696	3088.7616014038294	3090.139229052004	3089.293096361531	3056.0831912079907	3056.4325693098945	3055.6690173119523	3056.291908096955	3055.46833264321
Q96CW1;Q96CW1-2;A0A087WY71;E9PFW3;C9JJ47	3142.752017409003	3141.3844149343804	3142.708981487907	3140.0312860054823	3142.3134097925035	3099.1028465730615	3100.087766897003	3098.569775313394	3099.156685779135	3097.794669687113
P61077;P61077-3;A0A087WY85;P61077-2;D6RFM0;D6RAH7;H9KV45;P62837-2;D6RAW0;D6RA11	3052.8167388237453	3049.4689107709123	3053.9774493898885	3047.818311537308	3052.290409149808	3087.1460111571537	3087.3512570384037	3087.5933653240795	3086.6567952015585	3087.2958743924632
Q8N5M9;A0A087WY88	2734.198196746184	2732.7765987652106	2734.417421136893	2731.4957022075805	2734.2067027980465	2684.6995936074786	2685.9659075952604	2684.1678497094276	2684.2749891787303	2683.7076903336115
A0A087WYN0;A0A087WY96;P31641	2205.4679383220164	2208.678882869735	2204.6814778604953	2210.4639015289035	2206.4742121899217	2174.477278780779	2174.433250152788	2174.1478908434674	2174.4252118770087	2174.8585064344556
A0A087WYC3;A0A087X144;A0A075B6S1	2615.2841491259614	2606.0307589567265	2617.277946478689	2597.4225683013833	2617.194318945019	2202.0824096424712	2212.5650675227216	2197.8297846991627	2197.4272204911967	2195.6059067919837
A0A087WYC5	2402.56436651197	2402.26670056712	2402.7473947883923	2402.401766277553	2402.2711954994493	2441.4275581430297	2440.7435444540847	2441.8528052992383	2441.626418196145	2441.917624590871
Q03519;A0A087WYD6;Q03519-2	2989.6010025827018	2984.8123943906467	2990.693066107475	2981.9086425260216	2988.2805046125422	3006.196055785596	3006.833878853707	3006.364810409284	3006.097727505487	3005.2102713716204
A0A087WYE1	2408.7537537902294	2412.651949748396	2410.0525647134345	2417.328679327421	2411.6610336324984	2554.2867246565656	2551.733163588951	2556.309538979064	2552.405195780678	2560.0444736044383
A0A087WYE4;E9PS60;E9PJK3	2259.056333557307	2264.814042847584	2257.441518320592	2267.8157780216056	2260.662119859852	2191.227795437285	2191.284364275518	2190.461873232547	2191.345193475143	2191.4738262321166
A0A0B4J2B8;A0A087WYE8;A6NJS3	2211.075209928017	2210.24060292811	2212.0227775176254	2210.644478559432	2211.3056261837723	2285.6479396282416	2284.7068677972993	2286.595003915603	2285.1258879206725	2287.3552548772336
Q6UXV4;A0A087WYF7;A0A087WUX8	2980.9915091024914	2978.8587650990676	2981.6877088966717	2977.75347569116	2980.6327926412782	2998.49258885112	2998.689192982516	2998.722364374062	2998.2068745212587	2998.4780495972896
A0A087WYJ9	2299.9417104014046	2299.286019085954	2301.4400665996563	2300.594745489549	2300.445735462324	2442.880860970075	2440.822112059225	2444.671243261602	2442.103867678896	2446.221152908378
O75586;G3V4A5;A0A087WYL7	2583.7400856561426	2581.943868515624	2584.44839304347	2580.264104364677	2584.932755811582	2473.9277179407786	2476.7721977766487	2472.878251519754	2472.1819826451547	2472.875930426094
A0A087WYL9;A0A087WWV8	3327.7750544758264	3327.4193063596576	3328.0579980763277	3327.4715456163563	3327.7593423143785	3351.9783301676484	3351.664354620374	3352.274947377421	3351.876907829054	3352.4440435036204
A0A087WYM9	2268.4564789039187	2270.942119582256	2267.895744729873	2272.2865054746817	2269.4157227591404	2234.5480833795723	2234.750016359009	2234.203500729126	2234.3243521603126	2234.819808587381
Q7Z478;A0A087WYN9	2880.960890959966	2881.232976917635	2881.304463906599	2881.742520545197	2881.509317842057	2896.6975895924256	2896.5522184942993	2896.957627222967	2896.2055169348614	2897.5460102834563
Q8IZQ5;A0A087WYP2;H0YE28	3124.3016493516607	3117.5203461858223	3126.44785113115	3113.9055529324505	3123.150746615583	3170.6229023515157	3171.403300697004	3171.2417121655894	3169.7286451202012	3170.3802987972986
A0A087WYR4	2231.755979326737	2233.9218320898262	2230.398635182371	2234.4123113271608	2231.4874629137885	2175.150870846398	2175.3792127280094	2174.3616888594765	2176.112440382424	2173.7759339525405
Q9Y5X1;A0A087WYU1	2926.4493724449057	2922.9085813435695	2928.123790284638	2921.520437950263	2926.4489785142105	2977.7953477649808	2977.9620129594805	2978.5314064605327	2976.6948578893985	2978.793819711589
A6NCM1;A0A087WYV2	2239.2798590548946	2241.1228230761617	2238.7151756323733	2242.3959613741977	2239.178140289278	2269.2445495948855	2268.152856644349	2269.515777908537	2269.901947534972	2269.7589300568116
A0A087WYV9;A0A087X1F5	2824.69760818583	2822.9288076586085	2824.917033615702	2821.239604544759	2824.725513062559	2753.292892312576	2755.0423852627114	2752.5179171470113	2752.750276385638	2751.879344814116
A0A087WZ08;A0A087WXP6	2530.38619228597	2523.2602932582095	2532.548877573576	2517.4865562236337	2532.0777180367513	2286.989963360029	2293.868014348338	2284.6328848878316	2283.148160814188	2283.7112902890804
A0A087WZ13;E9PAU2;Q8IY67-2;Q8IY67	3122.444337460265	3118.7820634044724	3123.500342496393	3116.8598076099847	3121.5161341721036	3161.077187782705	3161.1526898772395	3161.525331696767	3160.90747442565	3160.9209182595537
O94761;A0A087WZ30;A0A087X072	2168.2694410037807	2167.949555094173	2167.9713476509787	2167.3646568334093	2167.8683525822084	2142.6083807480686	2142.99174847868	2142.255371596037	2142.9366151570134	2141.704139814337
A0A087WZ39	2315.7951435785303	2319.5553110242568	2313.942662599147	2320.9760913293508	2315.6933324039874	2259.6957444031336	2259.5076906129266	2258.8798437332025	2260.971126932691	2258.5048540993057
Q8TCT7;Q8TCT7-4;A0A087WZ50;Q8TCT7-3;Q8TCT7-2;A0A087WZ93	2244.2329854346754	2243.254557583372	2245.283283892782	2243.3118515788715	2245.0110884867067	2273.7297837570436	2273.803064181311	2274.233287358911	2272.612118384827	2275.0662901810147
Q6P9G4;A0A087WZ54	2430.54953688798	2437.2640665078743	2429.6908994776413	2442.3286511981287	2432.517277947142	2499.019419142054	2496.602978544542	2499.8847461118544	2499.0024005797914	2502.3476764512434
A0A087WZ62;Q9H6U8;Q9H6U8-3;H0YCW6;Q9H6U8-2;Q9H6U8-4	2536.1984637638184	2535.310295381474	2534.8414909154444	2532.609142902016	2535.4626870531465	2347.8033770673346	2351.0064398385757	2345.496692332633	2348.366308331118	2343.3180416025984
P35680;E0YMJ8;A0A087WZC2;P35680-3	2182.2452519823073	2183.495308243812	2182.065693165496	2184.5323104859303	2182.4127192470664	2211.031200389299	2210.233994518941	2211.351383557542	2211.2284746274604	2211.778500595878
P02549;A0A087WZE4;P02549-2	2457.6553144497316	2458.682579903891	2456.9782088051015	2457.3073724872115	2459.9949955367088	2189.3648942852387	2194.5066411181783	2186.515119462487	2187.3503180682083	2186.2800605877405
P29966;A0A087WZH7	2356.1702458151926	2371.669398961073	2355.5592048742305	2388.1400748015194	2356.5763879162973	3120.1164039947853	3102.6687325605667	3128.6407465664206	3124.143937805072	3135.8966896093525
A0A087WZH9;A0A0B4J1U0	2317.699456517221	2317.396240708494	2318.287597365191	2318.6922961536557	2316.5730814707417	2498.018336681159	2494.613844295764	2499.9878704435387	2499.0275136445584	2500.5272813593638
A0A087WZM2;O00584;D6RHI9;D6REQ6;H0YAE9	3141.259628498537	3141.073300360671	3140.766120675692	3139.8850020244904	3141.566324339907	3025.6301034691205	3027.771361282704	3024.3173910441546	3025.2980618514175	3023.615290039591
Q8TBM7;A0A087WZM8;Q8TBM7-2;Q8TBM7-3	2294.5358916293767	2293.9805718467437	2294.8395413280946	2292.9552533394985	2295.920300997005	2176.2301115022724	2178.9250906879984	2175.0643182200542	2174.667601359669	2175.204082668478
O43837;A0A087WZN1;O43837-2;A0A087X2E5	3133.6342180320044	3128.5354615366814	3135.798711581416	3126.4904449237897	3133.0864405512166	3222.2723164977738	3222.0587381863147	3223.4221483699016	3221.2501509115173	3223.473230027023
Q9UI36;A0A087WZP2;Q9UI36-2;Q9UI36-3;A0A087WY66;A0A087WZA7;Q9UI36-4	2302.844942655618	2303.427935039748	2304.1314961987005	2306.580443219487	2302.13480714766	2601.3441799943007	2595.8166990448512	2604.741739818987	2602.147794560527	2606.6253698323935
Q86WG5;A0A087WZP7;Q86WG5-3	2391.4559503638257	2395.574347583758	2389.086406800619	2397.220882697254	2390.3445697903453	2373.717069030214	2372.394917555038	2373.1867912587613	2376.13554557483	2372.3165252816966
